snd/RXT	1.53	D	59551	150	1
rcv	1.54	A	1	0	60451
snd	1.54	D	60451	150	1
rcv	1.54	A	1	0	60601
snd	1.54	D	60601	150	1
rcv	1.54	A	1	0	60751
snd	1.54	D	60751	150	1
rcv	1.54	A	1	0	60901
snd	1.54	D	60901	150	1
rcv	1.54	A	1	0	61051
snd	1.54	D	61051	150	1
rcv	1.54	A	1	0	61201
snd	1.55	D	61201	150	1
rcv	1.55	A	1	0	61351
drop	1.55	D	61351	150	1
snd/RXT	1.55	D	61351	150	1
rcv	1.55	A	1	0	61501
snd	1.55	D	61501	150	1
rcv	1.55	A	1	0	61651
snd	1.55	D	61651	150	1
rcv	1.55	A	1	0	61801
snd	1.55	D	61801	150	1
rcv	1.55	A	1	0	61951
drop	1.55	D	61951	150	1
snd/RXT	1.56	D	61951	150	1
rcv	1.56	A	1	0	62101
snd	1.56	D	62101	150	1
rcv	1.56	A	1	0	62251
snd	1.56	D	62251	150	1
rcv	1.56	A	1	0	62401
snd	1.56	D	62401	150	1
rcv	1.56	A	1	0	62551
snd	1.56	D	62551	150	1
rcv	1.56	A	1	0	62701
snd	1.56	D	62701	150	1
rcv	1.56	A	1	0	62851
snd	1.56	D	62851	150	1
rcv	1.56	A	1	0	63001
snd	1.56	D	63001	150	1
rcv	1.56	A	1	0	63151
snd	1.56	D	63151	150	1
rcv	1.56	A	1	0	63301
snd	1.56	D	63301	150	1
rcv	1.56	A	1	0	63451
snd	1.56	D	63451	150	1
rcv	1.56	A	1	0	63601
snd	1.57	D	63601	150	1
rcv	1.57	A	1	0	63751
snd	1.57	D	63751	150	1
rcv	1.57	A	1	0	63901
snd	1.57	D	63901	150	1
rcv	1.57	A	1	0	64051
snd	1.57	D	64051	150	1
rcv	1.57	A	1	0	64201
snd	1.57	D	64201	150	1
rcv	1.57	A	1	0	64351
snd	1.57	D	64351	150	1
rcv	1.57	A	1	0	64501
drop	1.57	D	64501	150	1
snd/RXT	1.57	D	64501	150	1
rcv	1.57	A	1	0	64651
snd	1.57	D	64651	150	1
rcv	1.57	A	1	0	64801
snd	1.58	D	64801	150	1
rcv	1.58	A	1	0	64951
drop	1.58	D	64951	150	1
rcv	1.58	A	1	0	65101
snd/RXT	1.58	D	64951	150	1
snd	1.58	D	65101	150	1
rcv	1.58	A	1	0	65251
snd	1.58	D	65251	150	1
rcv	1.58	A	1	0	65401
snd	1.58	D	65401	150	1
rcv	1.58	A	1	0	65551
snd	1.59	D	65551	150	1
rcv	1.59	A	1	0	65701
snd	1.59	D	65701	150	1
rcv	1.59	A	1	0	65851
snd	1.59	D	65851	150	1
rcv	1.59	A	1	0	66001
snd	1.59	D	66001	150	1
rcv	1.59	A	1	0	66151
snd	1.59	D	66151	150	1
rcv	1.59	A	1	0	66301
snd	1.59	D	66301	150	1
rcv	1.60	A	1	0	66451
snd	1.60	D	66451	150	1
rcv	1.60	A	1	0	66601
snd	1.60	D	66601	150	1
rcv	1.60	A	1	0	66751
snd	1.60	D	66751	150	1
rcv	1.60	A	1	0	66901
drop	1.60	D	66901	150	1
rcv	1.61	A	1	0	67051
snd	1.61	D	67051	150	1
rcv	1.61	A	1	0	67201
snd	1.61	D	67201	150	1
rcv	1.61	A	1	0	67351
snd	1.61	D	67351	150	1
rcv	1.61	A	1	0	67501
snd	1.61	D	67501	150	1
rcv	1.61	A	1	0	67651
snd	1.61	D	67651	150	1
snd/RXT	1.61	D	67651	150	1
rcv	1.61	A	1	0	67801
snd	1.61	D	67801	150	1
rcv	1.61	A	1	0	67951
snd	1.61	D	67951	150	1
rcv	1.61	A	1	0	68101
snd	1.61	D	68101	150	1
rcv	1.62	A	1	0	68251
snd	1.62	D	68251	150	1
rcv	1.62	A	1	0	68401
snd	1.62	D	68401	150	1
rcv	1.62	A	1	0	68551
snd	1.62	D	68551	150	1
rcv	1.62	A	1	0	68701
snd	1.62	D	68701	150	1
rcv	1.62	A	1	0	68851
snd	1.62	D	68851	150	1
rcv	1.62	A	1	0	69001
snd	1.62	D	69001	150	1
rcv	1.62	A	1	0	69151
snd	1.62	D	69151	150	1
rcv	1.62	A	1	0	69301
snd	1.62	D	69301	150	1
rcv	1.62	A	1	0	69451
drop	1.62	D	69451	150	1
rcv	1.66	A	1	0	69601
snd/RXT	1.66	D	69451	150	1
snd	1.66	D	69601	150	1
rcv	1.66	A	1	0	69751
snd	1.66	D	69751	150	1
rcv	1.66	A	1	0	69901
snd	1.66	D	69901	150	1
rcv	1.66	A	1	0	70051
snd	1.66	D	70051	150	1
rcv	1.66	A	1	0	70201
snd	1.66	D	70201	150	1
rcv	1.66	A	1	0	70351
snd	1.66	D	70351	150	1
rcv	1.67	A	1	0	70501
snd	1.67	D	70501	150	1
rcv	1.67	A	1	0	70651
snd	1.67	D	70651	150	1
rcv	1.67	A	1	0	70801
snd	1.67	D	70801	150	1
rcv	1.67	A	1	0	70951
snd	1.67	D	70951	150	1
rcv	1.67	A	1	0	71101
snd	1.67	D	71101	150	1
rcv	1.67	A	1	0	71251
snd	1.67	D	71251	150	1
rcv	1.67	A	1	0	71401
snd	1.67	D	71401	150	1
rcv	1.68	A	1	0	71551
snd	1.68	D	71551	150	1
rcv	1.68	A	1	0	71701
snd	1.68	D	71701	150	1
rcv	1.68	A	1	0	71851
snd	1.68	D	71851	150	1
rcv	1.68	A	1	0	72001
drop	1.68	D	72001	150	1
rcv	1.71	A	1	0	72151
snd	1.72	D	72151	150	1
rcv	1.72	A	1	0	72301
snd/RXT	1.72	D	72151	150	1
snd	1.72	D	72301	150	1
rcv	1.72	A	1	0	72451
snd	1.72	D	72451	150	1
rcv	1.72	A	1	0	72601
snd	1.72	D	72601	150	1
rcv	1.72	A	1	0	72751
snd	1.72	D	72751	150	1
rcv	1.72	A	1	0	72901
drop	1.72	D	72901	150	1
snd/RXT	1.74	D	72901	150	1
rcv	1.74	A	1	0	73051
snd	1.75	D	73051	150	1
rcv	1.75	A	1	0	73201
snd	1.75	D	73201	150	1
rcv	1.75	A	1	0	73351
snd	1.75	D	73351	150	1
rcv	1.75	A	1	0	73501
snd	1.75	D	73501	150	1
rcv	1.75	A	1	0	73651
drop	1.75	D	73651	150	1
snd/RXT	1.76	D	73651	150	1
rcv	1.76	A	1	0	73801
snd	1.76	D	73801	150	1
rcv	1.76	A	1	0	73951
snd	1.76	D	73951	150	1
rcv	1.76	A	1	0	74101
snd	1.76	D	74101	150	1
rcv	1.77	A	1	0	74251
snd	1.77	D	74251	150	1
rcv	1.77	A	1	0	74401
snd	1.77	D	74401	150	1
rcv	1.77	A	1	0	74551
snd	1.77	D	74551	150	1
rcv	1.77	A	1	0	74701
snd	1.77	D	74701	150	1
rcv	1.77	A	1	0	74851
snd	1.77	D	74851	150	1
rcv	1.77	A	1	0	75001
snd	1.77	D	75001	150	1
rcv	1.77	A	1	0	75151
snd	1.77	D	75151	150	1
rcv	1.77	A	1	0	75301
snd	1.77	D	75301	150	1
rcv	1.78	A	1	0	75451
snd	1.78	D	75451	150	1
rcv	1.78	A	1	0	75601
snd	1.78	D	75601	150	1
rcv	1.78	A	1	0	75751
snd	1.78	D	75751	150	1
rcv	1.78	A	1	0	75901
snd	1.78	D	75901	150	1
rcv	1.78	A	1	0	76051
snd	1.78	D	76051	150	1
rcv	1.78	A	1	0	76201
snd	1.78	D	76201	150	1
rcv	1.78	A	1	0	76351
snd	1.78	D	76351	150	1
rcv	1.78	A	1	0	76501
snd	1.78	D	76501	150	1
rcv	1.78	A	1	0	76651
snd	1.78	D	76651	150	1
rcv	1.78	A	1	0	76801
snd	1.78	D	76801	150	1
rcv	1.78	A	1	0	76951
snd	1.78	D	76951	150	1
rcv	1.78	A	1	0	77101
snd	1.78	D	77101	150	1
rcv	1.78	A	1	0	77251
snd	1.78	D	77251	150	1
rcv	1.78	A	1	0	77401
snd	1.78	D	77401	150	1
rcv	1.78	A	1	0	77551
snd	1.79	D	77551	150	1
rcv	1.79	A	1	0	77701
snd	1.79	D	77701	150	1
rcv	1.79	A	1	0	77851
snd	1.79	D	77851	150	1
rcv	1.79	A	1	0	78001
snd	1.79	D	78001	150	1
rcv	1.79	A	1	0	78151
snd	1.79	D	78151	150	1
rcv	1.79	A	1	0	78301
drop	1.79	D	78301	150	1
snd/RXT	1.80	D	78301	150	1
rcv	1.80	A	1	0	78451
snd	1.80	D	78451	150	1
rcv	1.80	A	1	0	78601
snd	1.80	D	78601	150	1
rcv	1.80	A	1	0	78751
drop	1.80	D	78751	150	1
snd/RXT	1.80	D	78751	150	1
rcv	1.80	A	1	0	78901
snd	1.80	D	78901	150	1
rcv	1.80	A	1	0	79051
snd	1.80	D	79051	150	1
rcv	1.80	A	1	0	79201
snd	1.80	D	79201	150	1
rcv	1.80	A	1	0	79351
snd	1.80	D	79351	150	1
rcv	1.80	A	1	0	79501
drop	1.80	D	79501	150	1
snd/RXT	1.81	D	79501	150	1
rcv	1.81	A	1	0	79651
snd	1.81	D	79651	150	1
rcv	1.81	A	1	0	79801
snd	1.81	D	79801	150	1
rcv	1.81	A	1	0	79951
snd	1.81	D	79951	150	1
rcv	1.81	A	1	0	80101
snd	1.81	D	80101	150	1
rcv	1.81	A	1	0	80251
snd	1.81	D	80251	150	1
rcv	1.81	A	1	0	80401
snd	1.81	D	80401	150	1
rcv	1.81	A	1	0	80551
snd	1.81	D	80551	150	1
rcv	1.81	A	1	0	80701
drop	1.81	D	80701	150	1
snd/RXT	1.81	D	80701	150	1
rcv	1.81	A	1	0	80851
snd	1.82	D	80851	150	1
rcv	1.82	A	1	0	81001
snd	1.82	D	81001	150	1
rcv	1.82	A	1	0	81151
drop	1.82	D	81151	150	1
snd/RXT	1.82	D	81151	150	1
rcv	1.82	A	1	0	81301
snd	1.82	D	81301	150	1
rcv	1.82	A	1	0	81451
snd	1.82	D	81451	150	1
rcv	1.82	A	1	0	81601
snd	1.82	D	81601	150	1
rcv	1.82	A	1	0	81751
snd	1.82	D	81751	150	1
rcv	1.82	A	1	0	81901
snd	1.82	D	81901	150	1
rcv	1.82	A	1	0	82051
drop	1.82	D	82051	150	1
snd/RXT	1.83	D	82051	150	1
rcv	1.83	A	1	0	82201
snd	1.83	D	82201	150	1
rcv	1.83	A	1	0	82351
snd	1.83	D	82351	150	1
rcv	1.83	A	1	0	82501
drop	1.83	D	82501	150	1
rcv	1.84	A	1	0	82651
snd/RXT	1.84	D	82501	150	1
snd	1.84	D	82651	150	1
rcv	1.84	A	1	0	82801
snd	1.84	D	82801	150	1
rcv	1.84	A	1	0	82951
drop	1.84	D	82951	150	1
snd/RXT	1.85	D	82951	150	1
rcv	1.85	A	1	0	83101
snd	1.86	D	83101	150	1
rcv	1.86	A	1	0	83251
snd	1.86	D	83251	150	1
rcv	1.86	A	1	0	83401
snd	1.86	D	83401	150	1
rcv	1.86	A	1	0	83551
snd	1.86	D	83551	150	1
rcv	1.86	A	1	0	83701
snd	1.86	D	83701	150	1
rcv	1.86	A	1	0	83851
snd	1.86	D	83851	150	1
rcv	1.86	A	1	0	84001
snd	1.86	D	84001	150	1
rcv	1.86	A	1	0	84151
snd	1.86	D	84151	150	1
rcv	1.86	A	1	0	84301
drop	1.86	D	84301	150	1
snd/RXT	1.87	D	84301	150	1
rcv	1.87	A	1	0	84451
drop	1.87	D	84451	150	1
snd/RXT	1.88	D	84451	150	1
rcv	1.88	A	1	0	84601
snd	1.88	D	84601	150	1
rcv	1.88	A	1	0	84751
snd	1.88	D	84751	150	1
rcv	1.88	A	1	0	84901
snd	1.88	D	84901	150	1
rcv	1.88	A	1	0	85051
snd	1.88	D	85051	150	1
rcv	1.88	A	1	0	85201
snd	1.88	D	85201	150	1
rcv	1.88	A	1	0	85351
snd	1.88	D	85351	150	1
rcv	1.89	A	1	0	85501
snd	1.89	D	85501	150	1
rcv	1.89	A	1	0	85651
snd	1.89	D	85651	150	1
rcv	1.89	A	1	0	85801
snd	1.89	D	85801	150	1
rcv	1.89	A	1	0	85951
drop	1.89	D	85951	150	1
snd/RXT	1.89	D	85951	150	1
rcv	1.89	A	1	0	86101
snd	1.89	D	86101	150	1
rcv	1.89	A	1	0	86251
snd	1.89	D	86251	150	1
rcv	1.89	A	1	0	86401
snd	1.89	D	86401	150	1
rcv	1.90	A	1	0	86551
snd	1.90	D	86551	150	1
rcv	1.90	A	1	0	86701
snd	1.90	D	86701	150	1
rcv	1.90	A	1	0	86851
snd	1.90	D	86851	150	1
rcv	1.90	A	1	0	87001
snd	1.90	D	87001	150	1
rcv	1.90	A	1	0	87151
snd	1.90	D	87151	150	1
rcv	1.90	A	1	0	87301
snd	1.90	D	87301	150	1
rcv	1.90	A	1	0	87451
drop	1.90	D	87451	150	1
snd/RXT	1.90	D	87451	150	1
rcv	1.90	A	1	0	87601
snd	1.90	D	87601	150	1
rcv	1.90	A	1	0	87751
snd	1.90	D	87751	150	1
rcv	1.90	A	1	0	87901
snd	1.90	D	87901	150	1
rcv	1.90	A	1	0	88051
snd	1.91	D	88051	150	1
rcv	1.91	A	1	0	88201
snd	1.91	D	88201	150	1
rcv	1.91	A	1	0	88351
snd	1.91	D	88351	150	1
rcv	1.91	A	1	0	88501
snd	1.91	D	88501	150	1
rcv	1.91	A	1	0	88651
snd	1.91	D	88651	150	1
rcv	1.91	A	1	0	88801
snd	1.91	D	88801	150	1
rcv	1.91	A	1	0	88951
snd	1.91	D	88951	150	1
rcv	1.91	A	1	0	89101
snd	1.91	D	89101	150	1
rcv	1.91	A	1	0	89251
snd	1.91	D	89251	150	1
rcv	1.91	A	1	0	89401
snd	1.91	D	89401	150	1
rcv	1.91	A	1	0	89551
drop	1.91	D	89551	150	1
snd/RXT	1.92	D	89551	150	1
rcv	1.92	A	1	0	89701
snd	1.92	D	89701	150	1
rcv	1.92	A	1	0	89851
snd	1.92	D	89851	150	1
rcv	1.92	A	1	0	90001
snd	1.92	D	90001	150	1
rcv	1.92	A	1	0	90151
snd	1.92	D	90151	150	1
rcv	1.92	A	1	0	90301
snd	1.92	D	90301	150	1
rcv	1.92	A	1	0	90451
snd	1.92	D	90451	150	1
rcv	1.92	A	1	0	90601
snd	1.92	D	90601	150	1
rcv	1.92	A	1	0	90751
snd	1.92	D	90751	150	1
rcv	1.92	A	1	0	90901
snd	1.92	D	90901	150	1
rcv	1.92	A	1	0	91051
snd	1.92	D	91051	150	1
rcv	1.92	A	1	0	91201
snd	1.92	D	91201	150	1
rcv	1.93	A	1	0	91351
snd	1.93	D	91351	150	1
rcv	1.93	A	1	0	91501
snd	1.93	D	91501	150	1
rcv	1.93	A	1	0	91651
snd	1.93	D	91651	150	1
rcv	1.93	A	1	0	91801
snd	1.93	D	91801	150	1
rcv	1.93	A	1	0	91951
drop	1.93	D	91951	150	1
snd/RXT	1.93	D	91951	150	1
rcv	1.93	A	1	0	92101
snd	1.93	D	92101	150	1
rcv	1.93	A	1	0	92251
snd	1.93	D	92251	150	1
rcv	1.93	A	1	0	92401
snd	1.93	D	92401	150	1
rcv	1.93	A	1	0	92551
snd	1.93	D	92551	150	1
rcv	1.93	A	1	0	92701
snd	1.93	D	92701	150	1
rcv	1.93	A	1	0	92851
snd	1.93	D	92851	150	1
rcv	1.93	A	1	0	93001
snd	1.93	D	93001	150	1
rcv	1.93	A	1	0	93151
snd	1.94	D	93151	150	1
rcv	1.94	A	1	0	93301
snd	1.94	D	93301	150	1
rcv	1.94	A	1	0	93451
snd	1.94	D	93451	150	1
rcv	1.94	A	1	0	93601
snd	1.94	D	93601	150	1
rcv	1.94	A	1	0	93751
snd	1.94	D	93751	150	1
rcv	1.94	A	1	0	93901
drop	1.94	D	93901	150	1
snd/RXT	1.94	D	93901	150	1
rcv	1.94	A	1	0	94051
snd	1.94	D	94051	150	1
rcv	1.94	A	1	0	94201
snd	1.94	D	94201	150	1
rcv	1.94	A	1	0	94351
drop	1.94	D	94351	150	1
snd/RXT	1.94	D	94351	150	1
rcv	1.94	A	1	0	94501
snd	1.94	D	94501	150	1
rcv	1.94	A	1	0	94651
snd	1.94	D	94651	150	1
rcv	1.94	A	1	0	94801
snd	1.95	D	94801	150	1
rcv	1.95	A	1	0	94951
snd	1.95	D	94951	150	1
rcv	1.95	A	1	0	95101
snd	1.95	D	95101	150	1
rcv	1.95	A	1	0	95251
drop	1.95	D	95251	150	1
snd/RXT	1.95	D	95251	150	1
rcv	1.95	A	1	0	95401
snd	1.95	D	95401	150	1
rcv	1.95	A	1	0	95551
snd	1.95	D	95551	150	1
rcv	1.95	A	1	0	95701
snd	1.95	D	95701	150	1
rcv	1.95	A	1	0	95851
snd	1.95	D	95851	150	1
rcv	1.95	A	1	0	96001
snd	1.95	D	96001	150	1
rcv	1.95	A	1	0	96151
snd	1.96	D	96151	150	1
rcv	1.96	A	1	0	96301
snd	1.96	D	96301	150	1
rcv	1.96	A	1	0	96451
snd	1.96	D	96451	150	1
rcv	1.96	A	1	0	96601
snd	1.96	D	96601	150	1
rcv	1.96	A	1	0	96751
snd	1.96	D	96751	150	1
rcv	1.96	A	1	0	96901
snd	1.96	D	96901	150	1
rcv	1.96	A	1	0	97051
snd	1.96	D	97051	150	1
rcv	1.96	A	1	0	97201
snd	1.96	D	97201	150	1
rcv	1.96	A	1	0	97351
snd	1.96	D	97351	150	1
rcv	1.96	A	1	0	97501
snd	1.96	D	97501	150	1
rcv	1.96	A	1	0	97651
snd	1.96	D	97651	150	1
rcv	1.96	A	1	0	97801
snd	1.96	D	97801	150	1
rcv	1.96	A	1	0	97951
snd	1.96	D	97951	150	1
rcv	1.96	A	1	0	98101
snd	1.96	D	98101	150	1
rcv	1.96	A	1	0	98251
drop	1.96	D	98251	150	1
snd/RXT	1.97	D	98251	150	1
rcv	1.97	A	1	0	98401
snd	1.97	D	98401	150	1
rcv	1.97	A	1	0	98551
snd	1.97	D	98551	150	1
rcv	1.97	A	1	0	98701
snd	1.97	D	98701	150	1
rcv	1.97	A	1	0	98851
snd	1.97	D	98851	150	1
rcv	1.97	A	1	0	99001
snd	1.97	D	99001	150	1
rcv	1.97	A	1	0	99151
drop	1.97	D	99151	150	1
snd/RXT	1.97	D	99151	150	1
rcv	1.97	A	1	0	99301
snd	1.97	D	99301	150	1
rcv	1.97	A	1	0	99451
snd	1.97	D	99451	150	1
rcv	1.97	A	1	0	99601
snd	1.97	D	99601	150	1
rcv	1.97	A	1	0	99751
snd	1.98	D	99751	150	1
rcv	1.98	A	1	0	99901
snd	1.98	D	99901	150	1
rcv	1.98	A	1	0	100051
snd	1.98	D	100051	150	1
rcv	1.98	A	1	0	100201
snd	1.98	D	100201	150	1
rcv	1.98	A	1	0	100351
snd	1.98	D	100351	150	1
rcv	1.98	A	1	0	100501
snd	1.98	D	100501	150	1
rcv	1.98	A	1	0	100651
snd	1.98	D	100651	150	1
rcv	1.98	A	1	0	100801
snd	1.98	D	100801	150	1
rcv	1.98	A	1	0	100951
snd	1.98	D	100951	150	1
rcv	1.98	A	1	0	101101
snd	1.98	D	101101	150	1
rcv	1.98	A	1	0	101251
snd	1.98	D	101251	150	1
rcv	1.98	A	1	0	101401
snd	1.98	D	101401	150	1
rcv	1.98	A	1	0	101551
snd	1.98	D	101551	150	1
rcv	1.98	A	1	0	101701
snd	1.98	D	101701	150	1
rcv	1.98	A	1	0	101851
snd	1.98	D	101851	150	1
rcv	1.98	A	1	0	102001
drop	1.98	D	102001	150	1
snd/RXT	1.98	D	102001	150	1
rcv	1.98	A	1	0	102151
snd	1.98	D	102151	150	1
rcv	1.98	A	1	0	102301
snd	1.99	D	102301	150	1
rcv	1.99	A	1	0	102451
snd	1.99	D	102451	150	1
rcv	1.99	A	1	0	102601
snd/RXT	1.99	D	102451	150	1
snd	1.99	D	102601	150	1
rcv/DA	1.99	A	1	0	102601
rcv	1.99	A	1	0	102751
snd	1.99	D	102751	150	1
rcv	1.99	A	1	0	102901
snd	1.99	D	102901	150	1
rcv	1.99	A	1	0	103051
snd	1.99	D	103051	150	1
rcv	1.99	A	1	0	103201
snd	1.99	D	103201	150	1
rcv	1.99	A	1	0	103351
snd	1.99	D	103351	150	1
rcv	1.99	A	1	0	103501
snd	1.99	D	103501	150	1
rcv	1.99	A	1	0	103651
snd	1.99	D	103651	150	1
rcv	1.99	A	1	0	103801
snd	2.00	D	103801	150	1
rcv	2.00	A	1	0	103951
snd	2.00	D	103951	150	1
rcv	2.00	A	1	0	104101
snd	2.00	D	104101	150	1
rcv	2.00	A	1	0	104251
snd	2.00	D	104251	150	1
rcv	2.00	A	1	0	104401
snd	2.00	D	104401	150	1
rcv	2.00	A	1	0	104551
snd	2.00	D	104551	150	1
rcv	2.00	A	1	0	104701
snd	2.00	D	104701	150	1
rcv	2.00	A	1	0	104851
snd	2.00	D	104851	150	1
rcv	2.00	A	1	0	105001
drop	2.00	D	105001	150	1
snd/RXT	2.00	D	105001	150	1
rcv	2.00	A	1	0	105151
snd	2.00	D	105151	150	1
rcv	2.00	A	1	0	105301
snd	2.00	D	105301	150	1
rcv	2.00	A	1	0	105451
snd	2.00	D	105451	150	1
rcv	2.00	A	1	0	105601
snd	2.00	D	105601	150	1
rcv	2.00	A	1	0	105751
snd	2.01	D	105751	150	1
rcv	2.01	A	1	0	105901
snd	2.01	D	105901	150	1
rcv	2.01	A	1	0	106051
drop	2.01	D	106051	150	1
snd/RXT	2.01	D	106051	150	1
rcv	2.01	A	1	0	106201
snd	2.01	D	106201	150	1
rcv	2.01	A	1	0	106351
snd	2.01	D	106351	150	1
rcv	2.01	A	1	0	106501
snd	2.01	D	106501	150	1
rcv	2.01	A	1	0	106651
snd	2.01	D	106651	150	1
rcv	2.01	A	1	0	106801
snd	2.01	D	106801	150	1
rcv	2.01	A	1	0	106951
snd	2.01	D	106951	150	1
rcv	2.01	A	1	0	107101
snd	2.01	D	107101	150	1
rcv	2.01	A	1	0	107251
snd	2.01	D	107251	150	1
rcv	2.01	A	1	0	107401
snd	2.01	D	107401	150	1
rcv	2.01	A	1	0	107551
snd	2.01	D	107551	150	1
rcv	2.01	A	1	0	107701
drop	2.01	D	107701	150	1
snd/RXT	2.02	D	107701	150	1
rcv	2.02	A	1	0	107851
snd	2.02	D	107851	150	1
rcv	2.02	A	1	0	108001
snd	2.02	D	108001	150	1
rcv	2.02	A	1	0	108151
snd	2.02	D	108151	150	1
rcv	2.02	A	1	0	108301
snd	2.02	D	108301	150	1
rcv	2.02	A	1	0	108451
snd	2.02	D	108451	150	1
rcv	2.02	A	1	0	108601
snd	2.02	D	108601	150	1
rcv	2.02	A	1	0	108751
snd	2.02	D	108751	150	1
rcv	2.02	A	1	0	108901
snd	2.02	D	108901	150	1
rcv	2.02	A	1	0	109051
snd	2.02	D	109051	150	1
rcv	2.02	A	1	0	109201
snd	2.02	D	109201	150	1
rcv	2.02	A	1	0	109351
snd	2.02	D	109351	150	1
rcv	2.02	A	1	0	109501
snd	2.02	D	109501	150	1
rcv	2.02	A	1	0	109651
snd	2.02	D	109651	150	1
rcv	2.02	A	1	0	109801
drop	2.02	D	109801	150	1
snd/RXT	2.03	D	109801	150	1
rcv	2.03	A	1	0	109951
snd	2.03	D	109951	150	1
rcv	2.03	A	1	0	110101
snd	2.03	D	110101	150	1
rcv	2.03	A	1	0	110251
snd	2.03	D	110251	150	1
rcv	2.03	A	1	0	110401
snd	2.03	D	110401	150	1
rcv	2.03	A	1	0	110551
snd	2.03	D	110551	150	1
rcv	2.03	A	1	0	110701
snd	2.03	D	110701	150	1
rcv	2.03	A	1	0	110851
snd	2.03	D	110851	150	1
rcv	2.03	A	1	0	111001
snd	2.03	D	111001	150	1
rcv	2.03	A	1	0	111151
snd	2.03	D	111151	150	1
rcv	2.03	A	1	0	111301
snd	2.03	D	111301	150	1
rcv	2.03	A	1	0	111451
snd	2.03	D	111451	150	1
rcv	2.03	A	1	0	111601
snd	2.03	D	111601	150	1
rcv	2.03	A	1	0	111751
snd	2.03	D	111751	150	1
rcv	2.03	A	1	0	111901
snd	2.03	D	111901	150	1
rcv	2.03	A	1	0	112051
snd	2.03	D	112051	150	1
rcv	2.03	A	1	0	112201
snd	2.03	D	112201	150	1
rcv	2.03	A	1	0	112351
snd	2.03	D	112351	150	1
rcv	2.03	A	1	0	112501
snd	2.04	D	112501	150	1
rcv	2.04	A	1	0	112651
drop	2.04	D	112651	150	1
snd/RXT	2.04	D	112651	150	1
rcv	2.04	A	1	0	112801
snd	2.04	D	112801	150	1
rcv	2.04	A	1	0	112951
snd/RXT	2.04	D	112801	150	1
snd	2.04	D	112951	150	1
rcv/DA	2.04	A	1	0	112951
rcv	2.04	A	1	0	113101
snd	2.04	D	113101	150	1
rcv	2.04	A	1	0	113251
snd	2.04	D	113251	150	1
rcv	2.04	A	1	0	113401
snd	2.04	D	113401	150	1
rcv	2.04	A	1	0	113551
snd	2.04	D	113551	150	1
rcv	2.04	A	1	0	113701
snd/RXT	2.04	D	113551	150	1
drop	2.04	D	113701	150	1
rcv/DA	2.04	A	1	0	113701
snd/RXT	2.04	D	113701	150	1
rcv	2.04	A	1	0	113851
drop	2.04	D	113851	150	1
snd/RXT	2.04	D	113851	150	1
rcv	2.04	A	1	0	114001
snd	2.04	D	114001	150	1
rcv	2.04	A	1	0	114151
snd	2.04	D	114151	150	1
rcv	2.04	A	1	0	114301
snd	2.04	D	114301	150	1
rcv	2.04	A	1	0	114451
snd	2.05	D	114451	150	1
rcv	2.05	A	1	0	114601
snd	2.05	D	114601	150	1
rcv	2.05	A	1	0	114751
drop	2.05	D	114751	150	1
snd/RXT	2.05	D	114751	150	1
rcv	2.05	A	1	0	114901
snd	2.05	D	114901	150	1
rcv	2.05	A	1	0	115051
snd	2.05	D	115051	150	1
rcv	2.05	A	1	0	115201
snd	2.05	D	115201	150	1
rcv	2.05	A	1	0	115351
snd	2.05	D	115351	150	1
rcv	2.05	A	1	0	115501
snd	2.05	D	115501	150	1
rcv	2.05	A	1	0	115651
snd	2.05	D	115651	150	1
rcv	2.05	A	1	0	115801
snd	2.05	D	115801	150	1
rcv	2.05	A	1	0	115951
snd	2.05	D	115951	150	1
rcv	2.05	A	1	0	116101
snd	2.05	D	116101	150	1
rcv	2.05	A	1	0	116251
snd	2.05	D	116251	150	1
rcv	2.05	A	1	0	116401
snd	2.05	D	116401	150	1
rcv	2.05	A	1	0	116551
snd	2.05	D	116551	150	1
rcv	2.05	A	1	0	116701
snd	2.05	D	116701	150	1
rcv	2.05	A	1	0	116851
snd	2.05	D	116851	150	1
rcv	2.05	A	1	0	117001
snd	2.06	D	117001	150	1
rcv	2.06	A	1	0	117151
snd	2.06	D	117151	150	1
rcv	2.06	A	1	0	117301
snd	2.06	D	117301	150	1
rcv	2.06	A	1	0	117451
snd	2.06	D	117451	150	1
rcv	2.06	A	1	0	117601
snd	2.06	D	117601	150	1
rcv	2.06	A	1	0	117751
snd	2.06	D	117751	150	1
rcv	2.06	A	1	0	117901
drop	2.06	D	117901	150	1
snd/RXT	2.06	D	117901	150	1
rcv	2.06	A	1	0	118051
snd	2.06	D	118051	150	1
rcv	2.06	A	1	0	118201
snd	2.06	D	118201	150	1
rcv	2.06	A	1	0	118351
drop	2.06	D	118351	150	1
snd/RXT	2.07	D	118351	150	1
rcv	2.07	A	1	0	118501
snd	2.07	D	118501	150	1
rcv	2.07	A	1	0	118651
snd	2.07	D	118651	150	1
rcv	2.07	A	1	0	118801
snd	2.07	D	118801	150	1
rcv	2.07	A	1	0	118951
drop	2.07	D	118951	150	1
snd/RXT	2.07	D	118951	150	1
rcv	2.07	A	1	0	119101
snd	2.07	D	119101	150	1
rcv	2.07	A	1	0	119251
snd	2.07	D	119251	150	1
rcv	2.07	A	1	0	119401
drop	2.07	D	119401	150	1
snd/RXT	2.08	D	119401	150	1
rcv	2.08	A	1	0	119551
snd	2.08	D	119551	150	1
